@    x                 y               z           nabs nscat  abslum      temp    dens       mass       cell_tau  next_n
  0.0000000e+00  0.0000000e+00  0.0000000e+00    0    0  0.0000e+00   0.00  0.0000e+00  0.0000e+00  0.0000e+00     0
  7.9135200e+11  0.0000000e+00  0.0000000e+00 35845493 13166344  4.8329e+31 774.00  1.2649e-11  5.7530e+24  7.3104e-01  36004279
  8.4914518e+11  0.0000000e+00  0.0000000e+00 27693463 8255622  3.7338e+31 725.00  1.0986e-11  6.1731e+24  6.8129e-01  27871547
  9.1115905e+11  0.0000000e+00  0.0000000e+00 21625906 5200817  2.9157e+31 680.00  9.5415e-12  6.6239e+24  6.3492e-01  21718410
  9.7770185e+11  0.0000000e+00  0.0000000e+00 17266250 3380027  2.3279e+31 641.00  8.2869e-12  7.1077e+24  5.9170e-01  17353218
  1.0491043e+12  0.0000000e+00  0.0000000e+00 14067207 2275474  1.8966e+31 606.00  7.1973e-12  7.6268e+24  5.5143e-01  14068867
  1.1257214e+12  0.0000000e+00  0.0000000e+00 11668527 1580581  1.5732e+31 576.00  6.2509e-12  8.1837e+24  5.1390e-01  11716794
  1.2079339e+12  0.0000000e+00  0.0000000e+00 9821650 1132304  1.3242e+31 549.00  5.4290e-12  8.7814e+24  4.7893e-01  9893639
  1.2961505e+12  0.0000000e+00  0.0000000e+00 8368378 835709  1.1283e+31 524.00  4.7151e-12  9.4227e+24  4.4633e-01  8413004
  1.3908095e+12  0.0000000e+00  0.0000000e+00 7206213 631258  9.7158e+30 501.00  4.0951e-12  1.0111e+25  4.1595e-01  7215793
  1.4923817e+12  0.0000000e+00  0.0000000e+00 6257290 487953  8.4364e+30 481.00  3.5567e-12  1.0849e+25  3.8764e-01  6318539
  1.6013717e+12  0.0000000e+00  0.0000000e+00 5468489 382959  7.3729e+30 461.00  3.0890e-12  1.1642e+25  3.6126e-01  5485303
  1.7183214e+12  0.0000000e+00  0.0000000e+00 4809730 307295  6.4847e+30 443.00  2.6828e-12  1.2492e+25  3.3667e-01  4825260
  1.8438120e+12  0.0000000e+00  0.0000000e+00 4252082 249962  5.7329e+30 426.00  2.3301e-12  1.3404e+25  3.1376e-01  4259440
  1.9784674e+12  0.0000000e+00  0.0000000e+00 3777974 207276  5.0937e+30 411.00  2.0237e-12  1.4383e+25  2.9240e-01  3822194
  2.1229567e+12  0.0000000e+00  0.0000000e+00 3371180 171808  4.5452e+30 396.00  1.7576e-12  1.5433e+25  2.7250e-01  3407162
  2.2779982e+12  0.0000000e+00  0.0000000e+00 3018913 144862  4.0703e+30 382.00  1.5265e-12  1.6561e+25  2.5396e-01  3055252
