@    x                 y               z           nabs nscat  abslum      temp    dens       mass       cell_tau  next_n
  0.0000000e+00  0.0000000e+00  0.0000000e+00    0    0  0.0000e+00   0.00  0.0000e+00  0.0000e+00  0.0000e+00     0
  5.8742400e+11  0.0000000e+00  0.0000000e+00 2220 1181  2.9931e+27 781.00  1.7041e-15  3.4071e+20  7.3104e-05  2230
  6.3032413e+11  0.0000000e+00  0.0000000e+00 2350 1295  3.1684e+27 757.00  1.7041e-15  4.2094e+20  7.8443e-05  2357
  6.7635729e+11  0.0000000e+00  0.0000000e+00 2625 1353  3.5392e+27 742.00  1.7041e-15  5.2007e+20  8.4172e-05  2636
  7.2575230e+11  0.0000000e+00  0.0000000e+00 2772 1487  3.7374e+27 719.00  1.7041e-15  6.4253e+20  9.0319e-05  2783
  7.7875467e+11  0.0000000e+00  0.0000000e+00 3029 1500  4.0839e+27 702.00  1.7041e-15  7.9384e+20  9.6915e-05  3051
  8.3562786e+11  0.0000000e+00  0.0000000e+00 3208 1668  4.3252e+27 680.00  1.7041e-15  9.8078e+20  1.0399e-04  3215
  8.9665455e+11  0.0000000e+00  0.0000000e+00 3525 1728  4.7526e+27 664.00  1.7041e-15  1.2117e+21  1.1159e-04  3527
  9.6213807e+11  0.0000000e+00  0.0000000e+00 3758 1942  5.0667e+27 645.00  1.7041e-15  1.4971e+21  1.1974e-04  3770
  1.0324039e+12  0.0000000e+00  0.0000000e+00 4080 2051  5.5009e+27 629.00  1.7041e-15  1.8496e+21  1.2848e-04  4109
  1.1078014e+12  0.0000000e+00  0.0000000e+00 4325 2213  5.8312e+27 610.00  1.7041e-15  2.2852e+21  1.3786e-04  4356
  1.1887051e+12  0.0000000e+00  0.0000000e+00 4574 2354  6.1669e+27 591.00  1.7041e-15  2.8233e+21  1.4793e-04  4595
  1.2755174e+12  0.0000000e+00  0.0000000e+00 4900 2514  6.6064e+27 574.00  1.7041e-15  3.4881e+21  1.5874e-04  4908
  1.3686696e+12  0.0000000e+00  0.0000000e+00 5343 2734  7.2037e+27 560.00  1.7041e-15  4.3095e+21  1.7033e-04  5360
  1.4686248e+12  0.0000000e+00  0.0000000e+00 5762 2879  7.7686e+27 545.00  1.7041e-15  5.3243e+21  1.8277e-04  5783
  1.5758799e+12  0.0000000e+00  0.0000000e+00 6219 3119  8.3848e+27 531.00  1.7041e-15  6.5781e+21  1.9612e-04  6275
  1.6909679e+12  0.0000000e+00  0.0000000e+00 6629 3283  8.9376e+27 515.00  1.7041e-15  8.1271e+21  2.1044e-04  6655
  1.8144609e+12  0.0000000e+00  0.0000000e+00 6943 3628  9.3609e+27 498.00  1.7041e-15  1.0041e+22  2.2581e-04  6954
  1.9469726e+12  0.0000000e+00  0.0000000e+00 7327 3839  9.8787e+27 483.00  1.7041e-15  1.2405e+22  2.4230e-04  7375
  2.0891619e+12  0.0000000e+00  0.0000000e+00 8129 4191  1.0960e+28 473.00  1.7041e-15  1.5327e+22  2.5999e-04  8209
  2.2417353e+12  0.0000000e+00  0.0000000e+00 8638 4385  1.1646e+28 459.00  1.7041e-15  1.8936e+22  2.7898e-04  8730
  2.4054514e+12  0.0000000e+00  0.0000000e+00 9226 4707  1.2439e+28 445.00  1.7041e-15  2.3395e+22  2.9935e-04  9242
  2.5811238e+12  0.0000000e+00  0.0000000e+00 10139 5140  1.3670e+28 435.00  1.7041e-15  2.8904e+22  3.2122e-04  10194
  2.7696257e+12  0.0000000e+00  0.0000000e+00 10582 5545  1.4267e+28 421.00  1.7041e-15  3.5710e+22  3.4468e-04  10698
  2.9718940e+12  0.0000000e+00  0.0000000e+00 11380 5924  1.5343e+28 409.00  1.7041e-15  4.4120e+22  3.6985e-04  11442
  3.1889342e+12  0.0000000e+00  0.0000000e+00 12427 6249  1.6755e+28 399.00  1.7041e-15  5.4509e+22  3.9686e-04  12495
  3.4218251e+12  0.0000000e+00  0.0000000e+00 13091 6822  1.7650e+28 387.00  1.7041e-15  6.7345e+22  4.2584e-04  13256
  3.6717242e+12  0.0000000e+00  0.0000000e+00 14116 7488  1.9032e+28 376.00  1.7041e-15  8.3203e+22  4.5694e-04  14184
  3.9398737e+12  0.0000000e+00  0.0000000e+00 15605 7906  2.1039e+28 368.00  1.7041e-15  1.0280e+23  4.9031e-04  15743
  4.2276064e+12  0.0000000e+00  0.0000000e+00 16323 8187  2.2008e+28 356.00  1.7041e-15  1.2700e+23  5.2612e-04  16486
  4.5363524e+12  0.0000000e+00  0.0000000e+00 17378 9025  2.3430e+28 345.00  1.7041e-15  1.5691e+23  5.6454e-04  17418
